pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,barrel
CU,2017-04-29,81.5,-2.3228,6.6758,Giancarlo Stanton,519317,467100,NA,swinging_strike,NA,NA,NA,NA,14,NA,R,R,R,MIA,PIT,S,NA,NA,0,0,2017,0.5176,-0.1088,0.8766,1.7774,NA,NA,NA,1,7,Bot,NA,NA,NA,NA,465041,NA,170430_011001,6.1175,-118.1108,-4.0742,3.4695,23.6847,-32.6125,3.8652,1.6012,NA,NA,NA,79.947,2278,5.556,490456,467100,465041,444379,547912,543281,474568,570256,457705,543611,54.9421,NA,NA,NA,NA,NA,NA,NA,51,1,Curveball,0,3,0,3,3,0,0,3,Standard,Strategic,NA
CH,2017-04-29,87.2,-2.1728,6.3509,Giancarlo Stanton,519317,467100,field_out,hit_into_play,NA,NA,NA,NA,9,Giancarlo Stanton pops out to second baseman Gift Ngoepe.,R,R,R,MIA,PIT,X,4,popup,2,1,2017,-1.0731,0.6152,0.277,2.4162,NA,NA,NA,2,4,Bot,138.04,130.5,NA,NA,465041,NA,170430_000817,8.0196,-126.3927,-4.4549,-13.1043,27.0081,-24.9258,4.0312,1.6772,170,91.6,62,86.518,1855,6.173,490456,467100,465041,605137,547912,543281,474568,570256,457705,444379,54.3253,0.028,0.029,0,1,0,0,3,28,4,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,0
FT,2017-04-29,94,-2.4386,6.4491,Giancarlo Stanton,519317,467100,NA,called_strike,NA,NA,NA,NA,4,NA,R,R,R,MIA,PIT,S,NA,NA,2,0,2017,-1.2625,1.0329,-0.3937,2.9167,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,465041,NA,170430_000803,7.8899,-136.0564,-5.4917,-17.1302,32.0178,-18.6491,3.8307,1.8952,NA,NA,NA,92.326,2124,5.74,490456,467100,465041,605137,547912,543281,474568,570256,457705,444379,54.7583,NA,NA,NA,NA,NA,NA,NA,28,3,2-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,NA
CH,2017-04-29,86.2,-2.2344,6.3379,Giancarlo Stanton,519317,467100,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,MIA,PIT,B,NA,NA,1,0,2017,-1.2802,0.5193,0.2915,1.3779,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,465041,NA,170430_000749,8.544,-124.9438,-6.5245,-15.1068,25.6289,-25.6408,4.0137,1.9563,NA,NA,NA,85.786,1832,6.272,490456,467100,465041,605137,547912,543281,474568,570256,457705,444379,54.2262,NA,NA,NA,NA,NA,NA,NA,28,2,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,NA
CU,2017-04-29,82,-2.3626,6.4088,Giancarlo Stanton,519317,467100,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,MIA,PIT,B,NA,NA,0,0,2017,0.3014,-0.2649,2.5265,-0.0043,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,465041,NA,170430_000730,10.2934,-118.4875,-7.1589,0.5346,25.494,-33.3291,4.0486,2.0173,25,42.8,2,80.148,2327,5.687,490456,467100,465041,605137,547912,543281,474568,570256,457705,444379,54.811,NA,NA,NA,NA,NA,NA,NA,28,1,Curveball,0,1,0,1,1,0,0,1,Standard,Standard,0
FT,2017-04-29,94.8,-2.3385,6.2451,Giancarlo Stanton,519317,467100,strikeout,called_strike,NA,NA,NA,NA,14,Giancarlo Stanton called out on strikes.,R,R,R,MIA,PIT,S,2,NA,2,2,2017,-1.3837,0.7002,0.8819,2.165,445988,NA,NA,2,1,Bot,NA,NA,NA,NA,465041,NA,170429_232043,11.3681,-137.1744,-6.4152,-19.9041,31.413,-22.1826,3.9872,2.0111,NA,NA,NA,93.903,2231,6.145,490456,467100,465041,605137,547912,543281,474568,570256,457705,444379,54.3533,NA,NA,0,1,0,0,NA,7,5,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA
FF,2017-04-29,94.5,-2.2247,6.4248,Giancarlo Stanton,519317,467100,NA,ball,NA,NA,NA,NA,11,NA,R,R,R,MIA,PIT,B,NA,NA,1,2,2017,-1.2113,1.3217,-2.027,3.1369,445988,NA,NA,2,1,Bot,NA,NA,NA,NA,465041,NA,170429_232021,3.0704,-136.9589,-5.5477,-15.4992,33.5341,-15.0025,3.9698,2.0198,NA,NA,NA,92.597,2210,5.614,490456,467100,465041,605137,547912,543281,474568,570256,457705,444379,54.8839,NA,NA,NA,NA,NA,NA,NA,7,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA
CU,2017-04-29,83,-2.5206,6.3898,Giancarlo Stanton,519317,467100,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,MIA,PIT,B,NA,NA,0,2,2017,0.2961,-0.0105,0.8428,1.3089,445988,NA,NA,2,1,Bot,NA,NA,NA,NA,465041,NA,170429_231959,6.9906,-120.0678,-4.876,1.1807,26.9575,-31.4753,4.0395,2.0198,NA,NA,NA,80.853,2440,5.509,490456,467100,465041,605137,547912,543281,474568,570256,457705,444379,54.9892,NA,NA,NA,NA,NA,NA,NA,7,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,NA
CU,2017-04-29,81.7,-2.4222,6.072,Giancarlo Stanton,519317,467100,NA,swinging_strike,NA,NA,NA,NA,14,NA,R,R,R,MIA,PIT,S,NA,NA,0,1,2017,0.2247,-0.8485,0.7729,1.0354,445988,NA,NA,2,1,Bot,NA,NA,NA,NA,465041,NA,170429_231939,6.7267,-118.6913,-3.1311,0.8065,22.8249,-39.733,3.8652,1.6012,NA,NA,NA,81.186,2414,6.036,490456,467100,465041,605137,547912,543281,474568,570256,457705,444379,54.4619,NA,NA,NA,NA,NA,NA,NA,7,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,NA
FF,2017-04-29,93.7,-2.3144,6.4264,Giancarlo Stanton,519317,467100,NA,foul,NA,NA,NA,NA,13,NA,R,R,R,MIA,PIT,S,NA,NA,0,0,2017,-1.2079,1.0632,-0.8693,2.6858,445988,NA,NA,2,1,Bot,NA,NA,NA,NA,465041,NA,170429_231916,6.2558,-135.7397,-6.0342,-16.0771,33.5742,-18.1633,3.8652,1.6012,NA,NA,NA,92.051,2243,5.836,490456,467100,465041,605137,547912,543281,474568,570256,457705,444379,54.6621,NA,NA,NA,NA,NA,NA,NA,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA
FT,2017-04-28,85.9,2.4457,5.7285,Giancarlo Stanton,519317,453281,strikeout,swinging_strike,NA,NA,NA,NA,5,Giancarlo Stanton strikes out swinging.,R,R,L,MIA,PIT,S,2,NA,1,2,2017,1.3775,0.92,-0.005,2.4017,NA,NA,592885,2,9,Bot,NA,NA,NA,NA,465041,NA,170429_024106,-8.6903,-124.6858,-3.5036,16.3654,25.4571,-21.906,3.4642,1.6529,NA,NA,NA,86.486,1811,6.825,490441,453281,465041,605137,594838,593700,547912,591741,570256,444379,53.6731,NA,NA,0,1,0,0,NA,91,5,2-Seam Fastball,2,12,2,12,12,2,2,12,Standard,Standard,NA
FC,2017-04-28,85.4,2.4336,5.7333,Giancarlo Stanton,519317,453281,NA,foul,NA,NA,NA,NA,6,NA,R,R,L,MIA,PIT,S,NA,NA,1,2,2017,-0.0035,1.3983,0.5937,2.3688,NA,NA,592885,2,9,Bot,NA,NA,NA,NA,465041,NA,170429_024042,-4.3228,-123.8679,-4.3875,0.8549,25.5354,-17.0744,3.4391,1.6706,122,69.2,12.6,85.276,1960,6.444,490441,453281,465041,605137,594838,593700,547912,591741,570256,444379,54.0542,NA,NA,NA,NA,NA,NA,NA,91,4,Cutter,2,12,2,12,12,2,2,12,Standard,Standard,0
FC,2017-04-28,85.7,2.552,5.7442,Giancarlo Stanton,519317,453281,NA,ball,NA,NA,NA,NA,14,NA,R,R,L,MIA,PIT,B,NA,NA,0,2,2017,0.237,1.5149,0.5452,1.7308,NA,NA,592885,2,9,Bot,NA,NA,NA,NA,465041,NA,170429_024003,-5.2232,-124.2716,-6.2132,3.5634,26.2572,-15.3574,3.6699,1.9728,NA,NA,NA,85.569,1976,6.509,490441,453281,465041,605137,594838,593700,547912,591741,570256,444379,53.9885,NA,NA,NA,NA,NA,NA,NA,91,3,Cutter,2,12,2,12,12,2,2,12,Standard,Standard,NA
CH,2017-04-28,78,2.7238,5.5955,Giancarlo Stanton,519317,453281,NA,called_strike,NA,NA,NA,NA,9,NA,R,R,L,MIA,PIT,S,NA,NA,0,1,2017,1.4265,0.5785,0.5882,1.7107,NA,NA,592885,2,9,Bot,NA,NA,NA,NA,465041,NA,170429_023942,-7.2715,-113.2112,-2.5235,13.7476,20.7181,-26.8731,3.3793,1.6791,NA,NA,NA,78.393,1386,6.703,490441,453281,465041,605137,594838,593700,547912,591741,570256,444379,53.7944,NA,NA,NA,NA,NA,NA,NA,91,2,Changeup,2,12,2,12,12,2,2,12,Standard,Standard,NA
CH,2017-04-28,78.9,2.7437,5.696,Giancarlo Stanton,519317,453281,NA,foul,NA,NA,NA,NA,7,NA,R,R,L,MIA,PIT,S,NA,NA,0,0,2017,1.0808,0.8795,-0.31,1.7505,NA,NA,592885,2,9,Bot,NA,NA,NA,NA,465041,NA,170429_023912,-8.7884,-114.508,-3.4782,11.3111,20.1257,-23.7869,3.4983,1.7042,3,65.3,-36.3,79.906,1308,7.012,490441,453281,465041,605137,594838,593700,547912,591741,570256,444379,53.4854,NA,NA,NA,NA,NA,NA,NA,91,1,Changeup,2,12,2,12,12,2,2,12,Standard,Standard,0
FC,2017-04-28,85.4,2.8657,5.7873,Giancarlo Stanton,519317,453281,single,hit_into_play_score,NA,NA,NA,NA,4,Giancarlo Stanton singles on a line drive to left fielder Jose Osuna.   Christian Yelich scores.,R,R,L,MIA,PIT,X,7,line_drive,0,0,2017,0.1046,1.1939,-0.6434,2.7607,NA,592885,NA,0,8,Bot,101.63,122.79,NA,NA,465041,NA,170429_021535,-8.4762,-123.9938,-3.2395,2.7143,23.8274,-19.3607,3.4385,1.6785,194,87.6,13.3,85.601,2055,6.444,490441,453281,465041,605137,594838,593700,547912,591741,570256,444379,54.0538,0.921,0.874,0.9,1,1,0,4,78,1,Cutter,1,12,1,12,12,1,1,12,Strategic,Standard,0
FF,2017-04-28,96.4,-1.8658,5.9021,Giancarlo Stanton,519317,592791,field_out,hit_into_play,NA,NA,NA,NA,9,Giancarlo Stanton lines out to right fielder Jose Osuna.,R,R,R,MIA,PIT,X,9,line_drive,1,2,2017,-0.5542,1.1332,0.7537,2.0775,592663,NA,592885,2,5,Bot,176.94,86.36,NA,NA,465041,NA,170429_011032,8.177,-139.8318,-7.1021,-9.0606,30.8047,-15.9783,3.5021,1.7801,293,88.2,20,96.145,2328,6.258,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,54.2403,0.323,0.341,0,1,0,0,4,54,4,4-Seam Fastball,1,10,1,10,10,1,1,10,Standard,Standard,0
FT,2017-04-28,95.9,-1.7243,5.9112,Giancarlo Stanton,519317,592791,NA,swinging_strike,NA,NA,NA,NA,13,NA,R,R,R,MIA,PIT,S,NA,NA,1,1,2017,-1.213,0.8252,-0.2519,1.0331,592663,NA,592885,2,5,Bot,NA,NA,NA,NA,465041,NA,170429_011011,6.5098,-138.8497,-8.9488,-16.9707,33.0937,-19.8005,3.596,1.7801,NA,NA,NA,94.659,2037,5.981,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,54.5169,NA,NA,NA,NA,NA,NA,NA,54,3,2-Seam Fastball,1,10,1,10,10,1,1,10,Standard,Standard,NA
FT,2017-04-28,95.7,-1.8898,5.8996,Giancarlo Stanton,519317,592791,NA,swinging_strike,NA,NA,NA,NA,13,NA,R,R,R,MIA,PIT,S,NA,NA,1,0,2017,-1.3198,0.7045,-1.0196,2.237,592663,NA,592885,2,5,Bot,NA,NA,NA,NA,465041,NA,170429_010952,5.2027,-138.8057,-5.5267,-18.1037,33.049,-22.095,3.5789,1.7716,NA,NA,NA,94.922,2069,6.152,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,54.346,NA,NA,NA,NA,NA,NA,NA,54,2,2-Seam Fastball,1,10,1,10,10,1,1,10,Standard,Standard,NA
FT,2017-04-28,96.2,-1.841,5.9573,Giancarlo Stanton,519317,592791,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,MIA,PIT,B,NA,NA,0,0,2017,-1.2302,0.9815,-1.1366,1.251,592663,NA,592885,2,5,Bot,NA,NA,NA,NA,465041,NA,170429_010932,4.5753,-139.4257,-8.9283,-16.901,34.3954,-17.6389,3.4679,1.652,NA,NA,NA,95.064,2099,6.063,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,54.4348,NA,NA,NA,NA,NA,NA,NA,54,1,2-Seam Fastball,1,10,1,10,10,1,1,10,Standard,Standard,NA
FT,2017-04-28,96.7,-1.888,5.6445,Giancarlo Stanton,519317,592791,walk,ball,NA,NA,NA,NA,11,Giancarlo Stanton walks.   Christian Yelich to 2nd.,R,R,R,MIA,PIT,B,NA,NA,3,2,2017,-1.0156,0.767,-1.3644,3.5471,445988,NA,592885,2,3,Bot,NA,NA,NA,NA,465041,NA,170429_003121,3.7029,-140.5204,-1.7725,-14.3204,31.8892,-21.8024,3.5154,1.7469,NA,NA,NA,96.784,2124,6.406,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,54.0919,NA,NA,0.7,1,0,0,NA,36,7,2-Seam Fastball,1,9,1,9,9,1,1,9,Standard,Standard,NA
FT,2017-04-28,96.5,-1.8915,5.7752,Giancarlo Stanton,519317,592791,NA,foul,NA,NA,NA,NA,5,NA,R,R,R,MIA,PIT,S,NA,NA,3,2,2017,-0.749,0.6972,-0.0799,2.8375,445988,NA,592885,2,3,Bot,NA,NA,NA,NA,465041,NA,170429_003053,6.5278,-140.1474,-3.8311,-11.3716,31.1528,-22.294,3.5325,1.7127,NA,NA,NA,96.688,2146,6.458,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,54.0395,NA,NA,NA,NA,NA,NA,NA,36,6,2-Seam Fastball,1,9,1,9,9,1,1,9,Standard,Standard,NA
CU,2017-04-28,83.3,-1.6795,6.2339,Giancarlo Stanton,519317,592791,NA,blocked_ball,NA,NA,NA,NA,14,NA,R,R,R,MIA,PIT,B,NA,NA,2,2,2017,0.8258,-1.2617,0.0211,0.3336,445988,NA,592885,2,3,Bot,NA,NA,NA,NA,465041,NA,170429_003021,2.2987,-120.833,-4.4944,7.2064,27.7323,-43.2671,3.5069,1.7383,NA,NA,NA,81.175,2661,5.422,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,55.0758,NA,NA,NA,NA,NA,NA,NA,36,5,Curveball,1,9,1,9,9,1,1,9,Standard,Standard,NA
CU,2017-04-28,83,-1.6739,6.1756,Giancarlo Stanton,519317,592791,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,MIA,PIT,B,NA,NA,1,2,2017,1.0109,-1.2066,-1.199,1.6855,445988,NA,592885,2,3,Bot,NA,NA,NA,NA,465041,NA,170429_002960,-0.7951,-120.4667,-1.3816,9.5672,27.6955,-43.3712,3.635,1.7469,NA,NA,NA,80.811,2589,5.351,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,55.1465,NA,NA,NA,NA,NA,NA,NA,36,4,Curveball,1,9,1,9,9,1,1,9,Standard,Standard,NA
CU,2017-04-28,82.7,-1.7417,6.2428,Giancarlo Stanton,519317,592791,NA,called_strike,NA,NA,NA,NA,6,NA,R,R,R,MIA,PIT,S,NA,NA,1,1,2017,1.4898,-0.5463,0.3672,2.8836,445988,NA,592885,2,3,Bot,NA,NA,NA,NA,465041,NA,170429_002942,1.9856,-120.023,-0.0767,13.4212,25.3213,-37.5199,3.5069,1.7212,NA,NA,NA,80.876,2707,5.388,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,55.1096,NA,NA,NA,NA,NA,NA,NA,36,3,Curveball,1,9,1,9,9,1,1,9,Standard,Standard,NA
CU,2017-04-28,82.6,-1.7538,6.2604,Giancarlo Stanton,519317,592791,NA,called_strike,NA,NA,NA,NA,8,NA,R,R,R,MIA,PIT,S,NA,NA,1,0,2017,0.9803,-1.0239,0.0117,1.8816,445988,NA,592885,2,3,Bot,NA,NA,NA,NA,465041,NA,170429_002922,2.138,-119.8059,-1.3863,8.5963,27.1048,-41.6406,3.7289,1.8067,NA,NA,NA,80.744,2581,5.586,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,54.9122,NA,NA,NA,NA,NA,NA,NA,36,2,Curveball,1,9,1,9,9,1,1,9,Standard,Strategic,NA
FT,2017-04-28,96.6,-1.9764,5.9204,Giancarlo Stanton,519317,592791,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,MIA,PIT,B,NA,NA,0,0,2017,-1.1693,1.1325,-1.5598,2.1579,445988,NA,592885,2,3,Bot,NA,NA,NA,NA,465041,NA,170429_002848,3.7758,-140.3332,-7.0195,-16.3596,32.8038,-15.7584,3.635,1.6273,NA,NA,NA,96.641,2286,6.47,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,54.0277,NA,NA,NA,NA,NA,NA,NA,36,1,2-Seam Fastball,1,9,1,9,9,1,1,9,Strategic,Strategic,NA
FT,2017-04-28,94.8,-2.0004,5.7621,Giancarlo Stanton,519317,592791,field_out,hit_into_play,NA,NA,NA,NA,6,"Giancarlo Stanton grounds out softly, pitcher Jameson Taillon to first baseman Josh Bell.",R,R,R,MIA,PIT,X,1,ground_ball,3,2,2017,-1.403,0.7912,0.4664,2.8228,NA,NA,NA,0,2,Bot,122.84,187.52,NA,NA,465041,NA,170428_235958,9.4947,-137.5678,-3.7521,-19.7714,28.8141,-21.5703,3.6131,1.8058,3,60.4,-45.4,94.577,2178,6.179,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,54.3185,0.109,0.098,0,1,0,0,2,22,6,2-Seam Fastball,0,9,0,9,9,0,0,9,Standard,Standard,0
CU,2017-04-28,81.1,-1.7954,6.256,Giancarlo Stanton,519317,592791,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,MIA,PIT,B,NA,NA,2,2,2017,1.3041,-0.8482,1.2538,1.2095,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,465041,NA,170428_235942,4.3315,-117.5823,-2.8769,10.5481,27.0962,-39.3364,3.69,1.84,NA,NA,NA,78.918,2565,5.454,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,55.0441,NA,NA,NA,NA,NA,NA,NA,22,5,Curveball,0,9,0,9,9,0,0,9,Standard,Standard,NA
FT,2017-04-28,94.2,-2.0076,6.005,Giancarlo Stanton,519317,592791,NA,foul_tip,NA,NA,NA,NA,14,NA,R,R,R,MIA,PIT,S,NA,NA,2,1,2017,-1.2594,0.9529,0.8546,1.6653,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,465041,NA,170428_235929,10.1062,-136.4304,-7.5808,-17.7631,28.2229,-18.9601,3.7497,1.9254,NA,NA,NA,93.712,2195,6.121,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,54.3766,NA,NA,NA,NA,NA,NA,NA,22,4,2-Seam Fastball,0,9,0,9,9,0,0,9,Standard,Standard,NA
FT,2017-04-28,93.9,-2.0795,5.9548,Giancarlo Stanton,519317,592791,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,MIA,PIT,B,NA,NA,1,1,2017,-1.1486,1.3754,-0.9788,1.5321,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,465041,NA,170428_235916,5.3288,-136.2362,-8.6843,-15.3763,28.7201,-13.4901,3.7924,1.9083,NA,NA,NA,93.575,2142,6.162,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,54.3359,NA,NA,NA,NA,NA,NA,NA,22,3,2-Seam Fastball,0,9,0,9,9,0,0,9,Standard,Standard,NA
CH,2017-04-28,85.1,-1.9307,5.9457,Giancarlo Stanton,519317,592791,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,MIA,PIT,B,NA,NA,0,1,2017,-0.7835,1.2317,-1.1122,2.6618,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,465041,NA,170428_235904,3.4036,-123.5927,-3.7586,-8.5404,23.8372,-19.2924,3.7583,1.9168,NA,NA,NA,84.236,1554,5.748,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,54.7499,NA,NA,NA,NA,NA,NA,NA,22,2,Changeup,0,9,0,9,9,0,0,9,Standard,Strategic,NA
FF,2017-04-28,93.8,-1.9677,5.9728,Giancarlo Stanton,519317,592791,NA,called_strike,NA,NA,NA,NA,8,NA,R,R,R,MIA,PIT,S,NA,NA,0,0,2017,-0.7858,1.3916,0.1898,2.0765,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,465041,NA,170428_235853,7.1936,-135.9706,-7.2722,-11.1243,28.123,-13.8278,3.6046,1.84,NA,NA,NA,93.013,2257,5.899,490441,592791,465041,605137,547912,543281,474568,570256,457705,591741,54.599,NA,NA,NA,NA,NA,NA,NA,22,1,4-Seam Fastball,0,9,0,9,9,0,0,9,Standard,Strategic,NA
SL,2017-04-27,83,-2.288,4.3608,Giancarlo Stanton,519317,450212,strikeout,swinging_strike,NA,NA,NA,NA,3,Giancarlo Stanton strikes out swinging.,R,R,R,PHI,MIA,S,2,NA,0,2,2017,0.3511,0.6636,0.3847,3.1148,NA,543829,592885,2,7,Top,NA,NA,NA,NA,595284,NA,170427_194223,5.3735,-120.2724,2.3983,2.2202,24.8087,-26.6359,3.71,1.74,NA,NA,NA,81.733,2267,5.8,490423,450212,595284,595426,514917,596748,520471,537953,546318,459431,54.6992,NA,NA,0,1,0,0,NA,57,4,Slider,3,2,2,3,2,3,2,3,Infield shift,Standard,NA
SL,2017-04-27,84.1,-2.254,4.3196,Giancarlo Stanton,519317,450212,NA,foul,NA,NA,NA,NA,12,NA,R,R,R,PHI,MIA,S,NA,NA,0,2,2017,0.218,0.4185,1.2733,2.806,NA,543829,592885,2,7,Top,NA,NA,NA,NA,595284,NA,170427_194157,7.6457,-121.8662,2.1367,0.4636,26.2867,-28.8473,3.71,1.74,40,62.1,-8.8,82.627,2274,5.752,490423,450212,595284,595426,514917,596748,520471,537953,546318,459431,54.7467,NA,NA,NA,NA,NA,NA,NA,57,3,Slider,3,2,2,3,2,3,2,3,Infield shift,Standard,0
SI,2017-04-27,90.4,-2.2563,4.5994,Giancarlo Stanton,519317,450212,NA,swinging_strike,NA,NA,NA,NA,8,NA,R,R,R,PHI,MIA,S,NA,NA,0,1,2017,-0.9541,0.7248,-0.0559,2.2569,NA,543829,592885,2,7,Top,NA,NA,NA,NA,595284,NA,170427_194139,7.4192,-130.9594,-1.3122,-12.5119,30.23,-23.9167,3.71,1.74,NA,NA,NA,89.325,2035,6.074,490423,450212,595284,595426,514917,596748,520471,537953,546318,459431,54.4248,NA,NA,NA,NA,NA,NA,NA,57,2,Sinker,3,2,2,3,2,3,2,3,Infield shift,Standard,NA
SL,2017-04-27,82.1,-2.5221,3.9928,Giancarlo Stanton,519317,450212,NA,called_strike,NA,NA,NA,NA,8,NA,R,R,R,PHI,MIA,S,NA,NA,0,0,2017,0.2947,0.1662,0.2631,1.6799,NA,543829,592885,2,7,Top,NA,NA,NA,NA,595284,NA,170427_194121,5.682,-119.0274,1.0997,1.4895,25.9881,-31.1433,3.71,1.74,NA,NA,NA,80.79,2221,5.904,490423,450212,595284,595426,514917,596748,520471,537953,546318,459431,54.5952,NA,NA,NA,NA,NA,NA,NA,57,1,Slider,3,2,2,3,2,3,2,3,Strategic,Standard,NA
CH,2017-04-27,82.9,-2.8162,5.7051,Giancarlo Stanton,519317,476451,double,hit_into_play_no_out,NA,NA,NA,NA,8,Giancarlo Stanton doubles (2) on a line drive to left fielder Daniel Nava.,R,R,R,PHI,MIA,X,7,line_drive,1,1,2017,-0.5479,1.2244,-0.0494,2.0249,NA,NA,NA,1,6,Top,50.69,111.11,NA,NA,595284,NA,170427_185827,7.2417,-120.0536,-4.127,-6.5996,23.7051,-20.0592,3.71,1.74,272,99.6,14.1,81.551,1787,5.681,490423,476451,595284,595426,433217,596748,520471,537953,546318,459431,54.8181,0.709,0.753,1.25,1,1,1,4,43,3,Changeup,2,0,0,2,0,2,0,2,Infield shift,Standard,0
FF,2017-04-27,88.6,-2.7729,5.6817,Giancarlo Stanton,519317,476451,NA,ball,NA,NA,NA,NA,13,NA,R,R,R,PHI,MIA,B,NA,NA,0,1,2017,-1.0964,1.3025,-0.3835,0.8385,NA,NA,NA,1,6,Top,NA,NA,NA,NA,595284,NA,170427_185811,7.9059,-128.1643,-8.1946,-13.4315,26.5732,-16.717,3.71,1.74,NA,NA,NA,87.068,2049,5.647,490423,476451,595284,595426,433217,596748,520471,537953,546318,459431,54.8515,NA,NA,NA,NA,NA,NA,NA,43,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shift,Standard,NA
FF,2017-04-27,89.8,-2.6673,5.7772,Giancarlo Stanton,519317,476451,NA,foul,NA,NA,NA,NA,5,NA,R,R,R,PHI,MIA,S,NA,NA,0,0,2017,-1.0076,1.3973,-0.168,2.4465,NA,NA,NA,1,6,Top,NA,NA,NA,NA,595284,NA,170427_185748,8.0811,-130.0211,-4.9538,-12.8351,28.2996,-16.0016,3.71,1.74,191,69.1,34,88.005,2175,5.519,490423,476451,595284,595426,433217,596748,520471,537953,546318,459431,54.9799,NA,NA,NA,NA,NA,NA,NA,43,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shift,Standard,0
CH,2017-04-27,82.5,-2.7023,5.4701,Giancarlo Stanton,519317,476451,strikeout,swinging_strike,NA,NA,NA,NA,14,Giancarlo Stanton strikes out swinging.,R,R,R,PHI,MIA,S,2,NA,2,2,2017,-0.6681,1.1469,0.3238,1.4868,445988,NA,592885,0,4,Top,NA,NA,NA,NA,595284,NA,170427_181334,8.0829,-119.4158,-4.6138,-7.9426,24.1528,-20.6515,3.71,1.74,NA,NA,NA,81.593,2045,6.073,490423,476451,595284,595426,433217,596748,520471,537953,546318,459431,54.4258,NA,NA,0,1,0,0,NA,27,6,Changeup,2,0,0,2,0,2,0,2,Standard,Standard,NA
CH,2017-04-27,82.1,-2.6931,5.4496,Giancarlo Stanton,519317,476451,NA,foul,NA,NA,NA,NA,13,NA,R,R,R,PHI,MIA,S,NA,NA,2,2,2017,-0.6387,0.9149,-1.1298,2.2698,445988,NA,592885,0,4,Top,NA,NA,NA,NA,595284,NA,170427_181237,4.6887,-119.1674,-2.3151,-6.8898,23.6804,-23.429,3.71,1.74,2,54.7,-48.8,81.092,1964,5.812,490423,476451,595284,595426,433217,596748,520471,537953,546318,459431,54.6869,NA,NA,NA,NA,NA,NA,NA,27,5,Changeup,2,0,0,2,0,2,0,2,Standard,Standard,0
